58000,22,6,0,823680
60000,22,2,213312,0
60000,22,3,213312,0
60000,22,4,214368,0
60000,22,5,214368,0
60000,22,6,0,855360
62000,22,2,220704,0
62000,22,3,220704,0
62000,22,4,220704,0
62000,22,5,221760,0
62000,22,6,0,883872
64000,22,2,228096,0
64000,22,3,229152,0
64000,22,4,229152,0
64000,22,5,229152,0
64000,22,6,0,915552
66000,22,2,235488,0
66000,22,3,235488,0
66000,22,4,236544,0
66000,22,5,236544,0
66000,22,6,0,944064
68000,22,2,243936,0
68000,22,3,243936,0
68000,22,4,243936,0
68000,22,5,243936,0
68000,22,6,0,975744
70000,22,2,250272,0
70000,22,3,251328,0
70000,22,4,251328,0
70000,22,5,251328,0
70000,22,6,0,1004256
72000,22,2,258720,0
72000,22,3,258720,0
72000,22,4,258720,0
72000,22,5,259776,0
72000,22,6,0,1035936
74000,22,2,266112,0
74000,22,3,266112,0
74000,22,4,266112,0
74000,22,5,266112,0
74000,22,6,0,1064448
76000,22,2,272448,0
76000,22,3,273504,0
76000,22,4,273504,0
76000,22,5,273504,0
76000,22,6,0,1092960
78000,22,2,280896,0
78000,22,3,280896,0
78000,22,4,280896,0
78000,22,5,281952,0
78000,22,6,0,1124640
80000,22,2,288288,0
80000,22,3,288288,0
80000,22,4,288288,0
80000,22,5,288288,0
80000,22,6,0,1153152
82000,22,2,295680,0
82000,22,3,295680,0
82000,22,4,296736,0
82000,22,5,296736,0
82000,22,6,0,1184832
84000,22,2,303072,0
84000,22,3,303072,0
84000,22,4,303072,0
84000,22,5,304128,0
84000,22,6,0,1213344
86000,22,2,310464,0
86000,22,3,311520,0
86000,22,4,311520,0
86000,22,5,311520,0
86000,22,6,0,1245024
88000,22,2,317856,0
88000,22,3,317856,0
88000,22,4,318912,0
88000,22,5,318912,0
88000,22,6,0,1273536
90000,22,2,326304,0
90000,22,3,326304,0
90000,22,4,326304,0
90000,22,5,326304,0
90000,22,6,0,1305216
92000,22,2,332640,0
92000,22,3,333696,0
92000,22,4,333696,0
92000,22,5,333696,0
92000,22,6,0,1333728
94000,22,2,341088,0
94000,22,3,341088,0
94000,22,4,341088,0
94000,22,5,342144,0
94000,22,6,0,1365408
96000,22,2,348480,0
96000,22,3,348480,0
96000,22,4,348480,0
96000,22,5,348480,0
96000,22,6,0,1393920
98000,22,2,355872,0
98000,22,3,355872,0
98000,22,4,356928,0
98000,22,5,356928,0
98000,22,6,0,1425600
100000,22,2,363264,0
100000,22,3,363264,0
100000,22,4,363264,0
100000,22,5,364320,0
100000,22,6,0,1454112
102000,22,2,370656,0
102000,22,3,371712,0
102000,22,4,371712,0
102000,22,5,371712,0
102000,22,6,0,1485792
104000,22,2,378048,0
104000,22,3,378048,0
104000,22,4,379104,0
104000,22,5,379104,0
104000,22,6,0,1514304
106000,22,2,386496,0
106000,22,3,386496,0
106000,22,4,386496,0
106000,22,5,386496,0
106000,22,6,0,1545984
108000,22,2,392832,0
108000,22,3,393888,0
108000,22,4,393888,0
108000,22,5,393888,0
108000,22,6,0,1574496
110000,22,2,401280,0
110000,22,3,401280,0
110000,22,4,401280,0
110000,22,5,402336,0
110000,22,6,0,1606176
112000,22,2,408672,0
112000,22,3,408672,0
112000,22,4,408672,0
112000,22,5,408672,0
112000,22,6,0,1634688
114000,22,2,416064,0
114000,22,3,416064,0
114000,22,4,417120,0
114000,22,5,417120,0
114000,22,6,0,1666368
116000,22,2,423456,0
116000,22,3,423456,0
116000,22,4,423456,0
116000,22,5,424512,0
116000,22,6,0,1694880
118000,22,2,430848,0
118000,22,3,431904,0
118000,22,4,431904,0
118000,22,5,431904,0
118000,22,6,0,1726560
120000,22,2,438240,0
120000,22,3,438240,0
120000,22,4,439296,0
120000,22,5,439296,0
120000,22,6,0,1755072
122000,22,2,445632,0
122000,22,3,445632,0
122000,22,4,445632,0
122000,22,5,446688,0
122000,22,6,0,1783584
124000,22,2,453024,0
124000,22,3,454080,0
124000,22,4,454080,0
124000,22,5,454080,0
124000,22,6,0,1815264
126000,22,2,460416,0
126000,22,3,460416,0
126000,22,4,461472,0
126000,22,5,461472,0
126000,22,6,0,1843776
128000,22,2,467808,0
128000,22,3,468864,0
128000,22,4,468864,0
128000,22,5,468864,0
128000,22,6,0,1874400
130000,22,2,464640,0
130000,22,3,470976,0
130000,22,4,476256,0
130000,22,5,476256,0
130000,22,6,0,1888128
132000,22,2,462528,0
132000,22,3,467808,0
132000,22,4,473088,0
132000,22,5,479424,0
132000,22,6,0,1882848
134000,22,2,460416,0
134000,22,3,465696,0
134000,22,4,470976,0
134000,22,5,476256,0
134000,22,6,0,1873344
136000,22,2,457248,0
136000,22,3,462528,0
136000,22,4,468864,0
136000,22,5,474144,0
136000,22,6,0,1862784
138000,22,2,455136,0
138000,22,3,460416,0
138000,22,4,465696,0
138000,22,5,472032,0
138000,22,6,0,1853280
140000,22,2,451968,0
140000,22,3,458304,0
140000,22,4,463584,0
140000,22,5,468864,0
140000,22,6,0,1842720
142000,22,2,449856,0
142000,22,3,455136,0
142000,22,4,461472,0
142000,22,5,466752,0
142000,22,6,0,1833216
144000,22,2,447744,0
144000,22,3,453024,0
144000,22,4,458304,0
144000,22,5,463584,0
144000,22,6,0,1822656
146000,22,2,444576,0
146000,22,3,450912,0
146000,22,4,456192,0
146000,22,5,461472,0
146000,22,6,0,1813152
148000,22,2,442464,0
148000,22,3,447744,0
148000,22,4,453024,0
148000,22,5,459360,0
148000,22,6,0,1802592
150000,22,2,440352,0
150000,22,3,445632,0
150000,22,4,450912,0
150000,22,5,456192,0
150000,22,6,0,1793088
152000,22,2,437184,0
152000,22,3,442464,0
152000,22,4,448800,0
152000,22,5,454080,0
152000,22,6,0,1782528
154000,22,2,435072,0
154000,22,3,440352,0
154000,22,4,445632,0
154000,22,5,451968,0
154000,22,6,0,1773024
156000,22,2,431904,0
156000,22,3,438240,0
156000,22,4,443520,0
156000,22,5,448800,0
156000,22,6,0,1762464
158000,22,2,429792,0
158000,22,3,435072,0
158000,22,4,441408,0
158000,22,5,446688,0
158000,22,6,0,1752960
160000,22,2,427680,0
160000,22,3,432960,0
160000,22,4,438240,0
160000,22,5,443520,0
160000,22,6,0,1742400
162000,22,2,424512,0
162000,22,3,430848,0
162000,22,4,436128,0
162000,22,5,441408,0
162000,22,6,0,1732896
164000,22,2,422400,0
164000,22,3,427680,0
164000,22,4,432960,0
164000,22,5,439296,0
164000,22,6,0,1722336
166000,22,2,420288,0
166000,22,3,425568,0
166000,22,4,430848,0
166000,22,5,436128,0
166000,22,6,0,1712832
168000,22,2,417120,0
168000,22,3,423456,0
168000,22,4,428736,0
168000,22,5,434016,0
168000,22,6,0,1703328
170000,22,2,415008,0
170000,22,3,420288,0
170000,22,4,425568,0
170000,22,5,431904,0
170000,22,6,0,1692768
172000,22,2,412896,0
172000,22,3,418176,0
172000,22,4,423456,0
172000,22,5,428736,0
172000,22,6,0,1683264
174000,22,2,409728,0
174000,22,3,415008,0
174000,22,4,421344,0
174000,22,5,426624,0
174000,22,6,0,1672704
176000,22,2,407616,0
176000,22,3,412896,0
176000,22,4,418176,0
176000,22,5,424512,0
176000,22,6,0,1663200
178000,22,2,404448,0
178000,22,3,410784,0
178000,22,4,416064,0
178000,22,5,421344,0
178000,22,6,0,1652640
180000,22,2,402336,0
180000,22,3,407616,0
180000,22,4,413952,0
180000,22,5,419232,0
180000,22,6,0,1643136
182000,22,2,400224,0
182000,22,3,405504,0
182000,22,4,410784,0
182000,22,5,416064,0
182000,22,6,0,1632576
184000,22,2,397056,0
184000,22,3,403392,0
184000,22,4,408672,0
184000,22,5,413952,0
184000,22,6,0,1623072
186000,22,2,394944,0
186000,22,3,400224,0
186000,22,4,405504,0
186000,22,5,411840,0
186000,22,6,0,1612512
188000,22,2,392832,0
188000,22,3,398112,0
188000,22,4,403392,0
188000,22,5,408672,0
188000,22,6,0,1603008
190000,22,2,389664,0
190000,22,3,394944,0
190000,22,4,401280,0
190000,22,5,406560,0
190000,22,6,0,1592448
192000,22,2,387552,0
192000,22,3,392832,0
192000,22,4,398112,0
192000,22,5,404448,0
192000,22,6,0,1582944
194000,22,2,384384,0
194000,22,3,390720,0
194000,22,4,396000,0
194000,22,5,401280,0
194000,22,6,0,1572384
196000,22,2,382272,0
196000,22,3,387552,0
196000,22,4,393888,0
196000,22,5,399168,0
196000,22,6,0,1562880
198000,22,2,380160,0
198000,22,3,385440,0
198000,22,4,390720,0
198000,22,5,396000,0
198000,22,6,0,1552320
200000,22,2,376992,0
200000,22,3,383328,0
200000,22,4,388608,0
200000,22,5,393888,0
200000,22,6,0,1542816
202000,22,2,374880,0
202000,22,3,380160,0
202000,22,4,385440,0
202000,22,5,391776,0
202000,22,6,0,1532256
204000,22,2,372768,0
204000,22,3,378048,0
204000,22,4,383328,0
204000,22,5,388608,0
204000,22,6,0,1522752
206000,22,2,369600,0
206000,22,3,374880,0
206000,22,4,381216,0
206000,22,5,386496,0
206000,22,6,0,1512192
208000,22,2,367488,0
208000,22,3,372768,0
208000,22,4,378048,0
208000,22,5,384384,0
208000,22,6,0,1502688
210000,22,2,364320,0
210000,22,3,370656,0
210000,22,4,375936,0
210000,22,5,381216,0
210000,22,6,0,1492128
212000,22,2,362208,0
212000,22,3,367488,0
212000,22,4,373824,0
212000,22,5,379104,0
212000,22,6,0,1482624
214000,22,2,361152,0
214000,22,3,366432,0
214000,22,4,370656,0
214000,22,5,376992,0
214000,22,6,0,1475232
216000,22,2,357984,0
216000,22,3,364320,0
216000,22,4,369600,0
216000,22,5,374880,0
216000,22,6,0,1466784
218000,22,2,355872,0
218000,22,3,361152,0
218000,22,4,367488,0
218000,22,5,372768,0
218000,22,6,0,1457280
220000,22,2,353760,0
220000,22,3,359040,0
220000,22,4,364320,0
220000,22,5,369600,0
220000,22,6,0,1446720
220000,24,1,0,1056
220000,24,17,1056,0
222000,22,2,350592,0
222000,22,3,356928,0
222000,22,4,362208,0
222000,22,5,367488,0
222000,22,6,0,1437216
224000,22,2,348480,0
224000,22,3,353760,0
224000,22,4,359040,0
224000,22,5,365376,0
224000,22,6,0,1426656
226000,22,2,346368,0
226000,22,3,351648,0
226000,22,4,356928,0
226000,22,5,362208,0
226000,22,6,0,1417152
228000,22,2,343200,0
228000,22,3,348480,0
228000,22,4,354816,0
228000,22,5,360096,0
228000,22,6,0,1406592
230000,22,2,341088,0
230000,22,3,346368,0
230000,22,4,351648,0
230000,22,5,357984,0
230000,22,6,0,1397088
232000,22,2,337920,0
232000,22,3,344256,0
232000,22,4,349536,0
232000,22,5,354816,0
232000,22,6,0,1386528
234000,22,2,335808,0
234000,22,3,341088,0
234000,22,4,347424,0
234000,22,5,352704,0
234000,22,6,0,1377024
236000,22,2,333696,0
236000,22,3,338976,0
236000,22,4,344256,0
236000,22,5,349536,0
236000,22,6,0,1366464
238000,22,2,330528,0
238000,22,3,336864,0
238000,22,4,342144,0
238000,22,5,347424,0
238000,22,6,0,1356960
240000,22,2,328416,0
240000,22,3,333696,0
240000,22,4,338976,0
240000,22,5,345312,0
240000,22,6,0,1346400
242000,22,2,326304,0
242000,22,3,331584,0
242000,22,4,336864,0
242000,22,5,342144,0
242000,22,6,0,1336896
244000,22,2,323136,0
244000,22,3,328416,0
244000,22,4,334752,0
244000,22,5,340032,0
244000,22,6,0,1326336
246000,22,2,321024,0
246000,22,3,326304,0
246000,22,4,331584,0
246000,22,5,337920,0
246000,22,6,0,1316832
248000,22,2,317856,0
248000,22,3,324192,0
248000,22,4,329472,0
248000,22,5,334752,0
248000,22,6,0,1306272
250000,22,2,315744,0
250000,22,3,321024,0
250000,22,4,327360,0
250000,22,5,332640,0
250000,22,6,0,1296768
252000,22,2,313632,0
252000,22,3,318912,0
252000,22,4,324192,0
252000,22,5,329472,0
252000,22,6,0,1286208
254000,22,2,310464,0
254000,22,3,316800,0
254000,22,4,322080,0
254000,22,5,327360,0
254000,22,6,0,1276704
256000,22,2,308352,0
256000,22,3,313632,0
256000,22,4,318912,0
256000,22,5,325248,0
256000,22,6,0,1266144
258000,22,2,306240,0
258000,22,3,311520,0
258000,22,4,316800,0
258000,22,5,322080,0
258000,22,6,0,1256640
260000,22,2,303072,0
260000,22,3,308352,0
260000,22,4,314688,0
260000,22,5,319968,0
260000,22,6,0,1246080
262000,22,2,300960,0
262000,22,3,306240,0
262000,22,4,311520,0
262000,22,5,317856,0
262000,22,6,0,1236576
264000,22,2,298848,0
264000,22,3,304128,0
264000,22,4,309408,0
264000,22,5,314688,0
264000,22,6,0,1227072
266000,22,2,295680,0
266000,22,3,300960,0
266000,22,4,307296,0
266000,22,5,312576,0
266000,22,6,0,1216512
268000,22,2,293568,0
268000,22,3,298848,0
268000,22,4,304128,0
268000,22,5,310464,0
268000,22,6,0,1207008
270000,22,2,290400,0
270000,22,3,296736,0
270000,22,4,302016,0
270000,22,5,307296,0
270000,22,6,0,1196448
272000,22,2,288288,0
272000,22,3,293568,0
272000,22,4,299904,0
272000,22,5,305184,0
272000,22,6,0,1186944
274000,22,2,286176,0
274000,22,3,291456,0
274000,22,4,296736,0
274000,22,5,302016,0
274000,22,6,0,1176384
276000,22,2,283008,0
276000,22,3,289344,0
276000,22,4,294624,0
276000,22,5,299904,0
276000,22,6,0,1166880
278000,22,2,280896,0
278000,22,3,286176,0
278000,22,4,291456,0
278000,22,5,297792,0
278000,22,6,0,1156320
280000,22,2,278784,0
280000,22,3,284064,0
280000,22,4,289344,0
280000,22,5,294624,0
280000,22,6,0,1146816
282000,22,2,275616,0
282000,22,3,280896,0
282000,22,4,287232,0
282000,22,5,292512,0
282000,22,6,0,1136256
284000,22,2,273504,0
284000,22,3,278784,0
284000,22,4,284064,0
284000,22,5,290400,0
284000,22,6,0,1126752
286000,22,2,270336,0
286000,22,3,276672,0
286000,22,4,281952,0
286000,22,5,287232,0
286000,22,6,0,1116192
288000,22,2,268224,0
288000,22,3,273504,0
288000,22,4,279840,0
288000,22,5,285120,0
288000,22,6,0,1106688
290000,22,2,266112,0
290000,22,3,271392,0
290000,22,4,276672,0
290000,22,5,281952,0
290000,22,6,0,1096128
292000,22,2,262944,0
292000,22,3,269280,0
292000,22,4,274560,0
292000,22,5,279840,0
292000,22,6,0,1086624
294000,22,2,260832,0
294000,22,3,266112,0
294000,22,4,271392,0
294000,22,5,277728,0
294000,22,6,0,1076064
296000,22,2,258720,0
296000,22,3,264000,0
296000,22,4,269280,0
296000,22,5,274560,0
296000,22,6,0,1066560
298000,22,2,256608,0
298000,22,3,261888,0
298000,22,4,267168,0
298000,22,5,272448,0
298000,22,6,0,1058112
300000,22,2,254496,0
300000,22,3,259776,0
300000,22,4,265056,0
300000,22,5,271392,0
300000,22,6,0,1050720
302000,22,2,251328,0
302000,22,3,257664,0
302000,22,4,262944,0
302000,22,5,268224,0
302000,22,6,0,1040160
304000,22,2,249216,0
304000,22,3,254496,0
304000,22,4,260832,0
304000,22,5,266112,0
304000,22,6,0,1030656
306000,22,2,247104,0
306000,22,3,252384,0
306000,22,4,257664,0
306000,22,5,262944,0
306000,22,6,0,1020096
308000,22,2,243936,0
308000,22,3,250272,0
308000,22,4,255552,0
308000,22,5,260832,0
308000,22,6,0,1010592
310000,22,2,241824,0
310000,22,3,247104,0
310000,22,4,253440,0
310000,22,5,258720,0
310000,22,6,0,1001088
312000,22,2,239712,0
312000,22,3,244992,0
312000,22,4,250272,0
312000,22,5,255552,0
312000,22,6,0,990528
314000,22,2,236544,0
314000,22,3,242880,0
314000,22,4,248160,0
314000,22,5,253440,0
314000,22,6,0,981024
316000,22,2,234432,0
316000,22,3,239712,0
316000,22,4,244992,0
316000,22,5,251328,0
316000,22,6,0,970464
318000,22,2,232320,0
318000,22,3,237600,0
318000,22,4,242880,0
318000,22,5,248160,0
318000,22,6,0,960960
320000,22,2,229152,0
320000,22,3,234432,0
320000,22,4,240768,0
320000,22,5,246048,0
320000,22,6,0,950400
322000,22,2,227040,0
322000,22,3,232320,0
322000,22,4,237600,0
322000,22,5,243936,0
322000,22,6,0,940896
324000,22,2,223872,0
324000,22,3,230208,0
324000,22,4,235488,0
324000,22,5,240768,0
324000,22,6,0,930336
326000,22,2,221760,0
326000,22,3,227040,0
326000,22,4,233376,0
326000,22,5,238656,0
326000,22,6,0,920832
328000,22,2,219648,0
328000,22,3,224928,0
328000,22,4,230208,0
328000,22,5,235488,0
328000,22,6,0,910272
330000,22,2,216480,0
330000,22,3,222816,0
330000,22,4,228096,0
330000,22,5,233376,0
330000,22,6,0,900768
332000,22,2,214368,0
332000,22,3,219648,0
332000,22,4,224928,0
332000,22,5,231264,0
332000,22,6,0,890208
334000,22,2,212256,0
334000,22,3,217536,0
334000,22,4,222816,0
334000,22,5,228096,0
334000,22,6,0,880704
336000,22,2,209088,0
336000,22,3,214368,0
336000,22,4,220704,0
336000,22,5,225984,0
336000,22,6,0,870144
338000,22,2,206976,0
338000,22,3,212256,0
338000,22,4,217536,0
338000,22,5,223872,0
338000,22,6,0,860640
340000,22,2,203808,0
340000,22,3,210144,0
340000,22,4,215424,0
340000,22,5,220704,0
340000,22,6,0,850080
342000,22,2,201696,0
342000,22,3,206976,0
342000,22,4,213312,0
342000,22,5,218592,0
342000,22,6,0,840576
344000,22,2,199584,0
344000,22,3,204864,0
344000,22,4,210144,0
344000,22,5,215424,0
344000,22,6,0,830016
346000,22,2,196416,0
346000,22,3,202752,0
346000,22,4,208032,0
346000,22,5,213312,0
346000,22,6,0,820512
348000,22,2,194304,0
348000,22,3,199584,0
348000,22,4,204864,0
348000,22,5,211200,0
348000,22,6,0,809952
350000,22,2,192192,0
350000,22,3,197472,0
350000,22,4,202752,0
350000,22,5,208032,0
350000,22,6,0,800448
352000,22,2,189024,0
352000,22,3,194304,0
352000,22,4,200640,0
352000,22,5,205920,0
352000,22,6,0,789888
354000,22,2,186912,0
354000,22,3,192192,0
354000,22,4,197472,0
354000,22,5,203808,0
354000,22,6,0,780384
356000,22,2,184800,0
356000,22,3,190080,0
356000,22,4,195360,0
356000,22,5,200640,0
356000,22,6,0,770880
358000,22,2,181632,0
358000,22,3,186912,0
358000,22,4,193248,0
358000,22,5,198528,0
358000,22,6,0,760320
360000,22,2,179520,0
360000,22,3,184800,0
360000,22,4,190080,0
360000,22,5,196416,0
360000,22,6,0,750816
362000,22,2,176352,0
362000,22,3,182688,0
362000,22,4,187968,0
362000,22,5,193248,0
362000,22,6,0,740256
364000,22,2,174240,0
364000,22,3,179520,0
364000,22,4,185856,0
364000,22,5,191136,0
364000,22,6,0,730752
366000,22,2,172128,0
366000,22,3,177408,0
366000,22,4,182688,0
366000,22,5,187968,0
366000,22,6,0,720192
368000,22,2,168960,0
368000,22,3,175296,0
368000,22,4,180576,0
368000,22,5,185856,0
368000,22,6,0,710688
370000,22,2,166848,0
370000,22,3,172128,0
370000,22,4,177408,0
370000,22,5,183744,0
370000,22,6,0,700128
372000,22,2,164736,0
372000,22,3,170016,0
372000,22,4,175296,0
372000,22,5,180576,0
372000,22,6,0,690624
374000,22,2,161568,0
374000,22,3,166848,0
374000,22,4,173184,0
374000,22,5,178464,0
374000,22,6,0,680064
376000,22,2,159456,0
376000,22,3,164736,0
376000,22,4,170016,0
376000,22,5,176352,0
376000,22,6,0,670560
378000,22,2,156288,0
378000,22,3,162624,0
378000,22,4,167904,0
378000,22,5,173184,0
378000,22,6,0,660000
380000,22,2,154176,0
380000,22,3,159456,0
380000,22,4,165792,0
380000,22,5,171072,0
380000,22,6,0,650496
382000,22,2,153120,0
382000,22,3,157344,0
382000,22,4,162624,0
382000,22,5,167904,0
382000,22,6,0,640992
384000,22,2,149952,0
384000,22,3,156288,0
384000,22,4,161568,0
384000,22,5,165792,0
384000,22,6,0,633600
386000,22,2,147840,0
386000,22,3,153120,0
386000,22,4,158400,0
386000,22,5,164736,0
386000,22,6,0,624096
388000,22,2,145728,0
388000,22,3,151008,0
388000,22,4,156288,0
388000,22,5,161568,0
388000,22,6,0,614592
390000,22,2,142560,0
390000,22,3,147840,0
390000,22,4,154176,0
390000,22,5,159456,0
390000,22,6,0,604032
392000,22,2,140448,0
392000,22,3,145728,0
392000,22,4,151008,0
392000,22,5,157344,0
392000,22,6,0,594528
394000,22,2,137280,0
394000,22,3,143616,0
394000,22,4,148896,0
394000,22,5,154176,0
394000,22,6,0,583968
396000,22,2,135168,0
396000,22,3,140448,0
396000,22,4,146784,0
396000,22,5,152064,0
396000,22,6,0,574464
398000,22,2,133056,0
398000,22,3,138336,0
398000,22,4,143616,0
398000,22,5,148896,0
398000,22,6,0,563904
400000,22,2,129888,0
400000,22,3,136224,0
400000,22,4,141504,0
400000,22,5,146784,0
400000,22,6,0,554400
402000,22,2,127776,0
402000,22,3,133056,0
402000,22,4,139392,0
402000,22,5,144672,0
402000,22,6,0,544896
404000,22,2,125664,0
404000,22,3,130944,0
404000,22,4,136224,0
404000,22,5,141504,0
404000,22,6,0,534336
406000,22,2,122496,0
406000,22,3,128832,0
406000,22,4,134112,0
406000,22,5,139392,0
406000,22,6,0,524832
408000,22,2,120384,0
408000,22,3,125664,0
408000,22,4,130944,0
408000,22,5,137280,0
408000,22,6,0,514272
410000,22,2,118272,0
410000,22,3,123552,0
410000,22,4,128832,0
410000,22,5,134112,0
410000,22,6,0,504768
412000,22,2,115104,0
412000,22,3,120384,0
412000,22,4,126720,0
412000,22,5,132000,0
412000,22,6,0,494208
414000,22,2,112992,0
414000,22,3,118272,0
414000,22,4,123552,0
414000,22,5,129888,0
414000,22,6,0,484704
416000,22,2,109824,0
416000,22,3,116160,0
416000,22,4,121440,0
416000,22,5,126720,0
416000,22,6,0,474144
418000,22,2,107712,0
418000,22,3,112992,0
418000,22,4,119328,0
418000,22,5,124608,0
418000,22,6,0,464640
420000,22,2,105600,0
420000,22,3,110880,0
420000,22,4,116160,0
420000,22,5,121440,0
420000,22,6,0,454080
422000,22,2,102432,0
422000,22,3,108768,0
422000,22,4,114048,0
422000,22,5,119328,0
422000,22,6,0,444576
424000,22,2,100320,0
424000,22,3,105600,0
424000,22,4,110880,0
424000,22,5,117216,0
424000,22,6,0,434016
426000,22,2,98208,0
426000,22,3,103488,0
426000,22,4,108768,0
426000,22,5,114048,0
426000,22,6,0,424512
428000,22,2,95040,0
428000,22,3,100320,0
428000,22,4,106656,0
428000,22,5,111936,0
428000,22,6,0,413952
428000,25,1,1056,0
428000,25,3,0,1056
430000,22,2,92928,0
430000,22,3,98208,0
430000,22,4,103488,0
430000,22,5,109824,0
430000,22,6,0,404448
432000,22,2,89760,0
432000,22,3,96096,0
432000,22,4,101376,0
432000,22,5,106656,0
432000,22,6,0,393888
434000,22,2,87648,0
434000,22,3,92928,0
434000,22,4,99264,0
434000,22,5,104544,0
434000,22,6,0,384384
436000,22,2,85536,0
436000,22,3,90816,0
436000,22,4,96096,0
436000,22,5,101376,0
436000,22,6,0,373824
438000,22,2,82368,0
438000,22,3,88704,0
438000,22,4,93984,0
438000,22,5,99264,0
438000,22,6,0,364320
440000,22,2,80256,0
440000,22,3,85536,0
440000,22,4,90816,0
440000,22,5,97152,0
440000,22,6,0,353760
442000,22,2,78144,0
442000,22,3,83424,0
442000,22,4,88704,0
442000,22,5,93984,0
442000,22,6,0,344256
444000,22,2,74976,0
444000,22,3,80256,0
444000,22,4,86592,0
444000,22,5,91872,0
444000,22,6,0,333696
446000,22,2,72864,0
446000,22,3,78144,0
446000,22,4,83424,0
446000,22,5,89760,0
446000,22,6,0,324192
448000,22,2,69696,0
448000,22,3,76032,0
448000,22,4,81312,0
448000,22,5,86592,0
448000,22,6,0,313632
450000,22,2,67584,0
450000,22,3,72864,0
450000,22,4,79200,0
450000,22,5,84480,0
450000,22,6,0,304128
452000,22,2,65472,0
452000,22,3,70752,0
452000,22,4,76032,0
452000,22,5,82368,0
452000,22,6,0,294624
454000,22,2,62304,0
454000,22,3,68640,0
454000,22,4,73920,0
454000,22,5,79200,0
454000,22,6,0,284064
456000,22,2,60192,0
456000,22,3,65472,0
456000,22,4,71808,0
456000,22,5,77088,0
456000,22,6,0,274560
458000,22,2,58080,0
458000,22,3,63360,0
458000,22,4,68640,0
458000,22,5,73920,0
458000,22,6,0,264000
460000,22,2,54912,0
460000,22,3,61248,0
460000,22,4,66528,0
460000,22,5,71808,0
460000,22,6,0,254496
462000,22,2,52800,0
462000,22,3,58080,0
462000,22,4,63360,0
462000,22,5,69696,0
462000,22,6,0,243936
464000,22,2,50688,0
464000,22,3,55968,0
