# Throughput Monitoring Output
# Format: timestamp(ns),nodeType(0=host/1=switch),nodeId,portId,deltaTxBytes,deltaRxBytes,txThroughputMbps,rxThroughputMbps
2000115000,1,6,3,180,12576,1440.00,100608.00
2000115000,1,6,4,180,12576,1440.00,100608.00
2000115000,1,6,5,180,12576,1440.00,100608.00
2000115000,1,6,6,12576,720,100608.00,5760.00
2000116000,1,6,2,180,6288,1440.00,50304.00
2000116000,1,6,3,180,12576,1440.00,100608.00
2000116000,1,6,4,180,12576,1440.00,100608.00
2000116000,1,6,5,180,11528,1440.00,92224.00
2000116000,1,6,6,12576,720,100608.00,5760.00
2000117000,1,6,2,180,6288,1440.00,50304.00
2000117000,1,6,3,180,0,1440.00,0.00
2000117000,1,6,4,180,0,1440.00,0.00
2000117000,1,6,5,180,1048,1440.00,8384.00
2000117000,1,6,6,12576,720,100608.00,5760.00
2000118000,1,6,2,180,4192,1440.00,33536.00
2000118000,1,6,3,180,0,1440.00,0.00
2000118000,1,6,4,180,0,1440.00,0.00
2000118000,1,6,5,180,0,1440.00,0.00
2000118000,1,6,6,12576,720,100608.00,5760.00
2000119000,1,6,2,180,0,1440.00,0.00
2000119000,1,6,3,180,0,1440.00,0.00
2000119000,1,6,4,180,0,1440.00,0.00
2000119000,1,6,5,180,0,1440.00,0.00
2000119000,1,6,6,12576,720,100608.00,5760.00
2000120000,1,6,2,180,0,1440.00,0.00
2000120000,1,6,3,180,0,1440.00,0.00
2000120000,1,6,4,180,0,1440.00,0.00
2000120000,1,6,5,180,0,1440.00,0.00
2000120000,1,6,6,12576,720,100608.00,5760.00
2000121000,1,6,2,180,0,1440.00,0.00
2000121000,1,6,3,180,0,1440.00,0.00
2000121000,1,6,4,180,0,1440.00,0.00
2000121000,1,6,5,180,0,1440.00,0.00
2000121000,1,6,6,12576,720,100608.00,5760.00
2000122000,1,6,2,180,0,1440.00,0.00
2000122000,1,6,3,180,0,1440.00,0.00
2000122000,1,6,4,180,0,1440.00,0.00
2000122000,1,6,5,180,0,1440.00,0.00
2000122000,1,6,6,13624,720,108992.00,5760.00
2000123000,1,6,2,180,0,1440.00,0.00
2000123000,1,6,3,180,0,1440.00,0.00
2000123000,1,6,4,180,0,1440.00,0.00
2000123000,1,6,5,180,0,1440.00,0.00
2000123000,1,6,6,12576,720,100608.00,5760.00
2000124000,1,6,2,180,0,1440.00,0.00
2000124000,1,6,3,180,0,1440.00,0.00
2000124000,1,6,4,180,0,1440.00,0.00
2000124000,1,6,5,180,0,1440.00,0.00
2000124000,1,6,6,12576,720,100608.00,5760.00
2000125000,1,6,2,180,0,1440.00,0.00
2000125000,1,6,3,180,0,1440.00,0.00
2000125000,1,6,4,180,0,1440.00,0.00
2000125000,1,6,5,240,0,1920.00,0.00
2000125000,1,6,6,12576,780,100608.00,6240.00
2000126000,1,6,2,180,0,1440.00,0.00
2000126000,1,6,3,180,0,1440.00,0.00
2000126000,1,6,4,180,0,1440.00,0.00
2000126000,1,6,5,180,0,1440.00,0.00
2000126000,1,6,6,12576,720,100608.00,5760.00
2000127000,1,6,2,180,0,1440.00,0.00
2000127000,1,6,3,180,0,1440.00,0.00
2000127000,1,6,4,180,0,1440.00,0.00
2000127000,1,6,5,180,0,1440.00,0.00
2000127000,1,6,6,12576,720,100608.00,5760.00
2000128000,1,6,2,180,0,1440.00,0.00
2000128000,1,6,3,180,0,1440.00,0.00
2000128000,1,6,4,180,0,1440.00,0.00
2000128000,1,6,5,180,0,1440.00,0.00
2000128000,1,6,6,12576,720,100608.00,5760.00
2000129000,1,6,2,180,0,1440.00,0.00
2000129000,1,6,3,180,0,1440.00,0.00
2000129000,1,6,4,180,0,1440.00,0.00
2000129000,1,6,5,180,0,1440.00,0.00
2000129000,1,6,6,12576,720,100608.00,5760.00
2000130000,1,6,2,180,0,1440.00,0.00
2000130000,1,6,3,180,0,1440.00,0.00
2000130000,1,6,4,180,0,1440.00,0.00
2000130000,1,6,5,180,0,1440.00,0.00
2000130000,1,6,6,12576,720,100608.00,5760.00
2000131000,1,6,2,180,0,1440.00,0.00
2000131000,1,6,3,180,0,1440.00,0.00
2000131000,1,6,4,180,0,1440.00,0.00
2000131000,1,6,5,180,0,1440.00,0.00
2000131000,1,6,6,12576,720,100608.00,5760.00
2000132000,1,6,2,180,0,1440.00,0.00
2000132000,1,6,3,180,0,1440.00,0.00
2000132000,1,6,4,180,0,1440.00,0.00
2000132000,1,6,5,180,0,1440.00,0.00
2000132000,1,6,6,12576,720,100608.00,5760.00
2000133000,1,6,2,180,0,1440.00,0.00
2000133000,1,6,3,180,0,1440.00,0.00
2000133000,1,6,4,180,0,1440.00,0.00
2000133000,1,6,5,180,0,1440.00,0.00
2000133000,1,6,6,12576,720,100608.00,5760.00
2000134000,1,6,2,180,0,1440.00,0.00
2000134000,1,6,3,180,0,1440.00,0.00
2000134000,1,6,4,180,0,1440.00,0.00
2000134000,1,6,5,180,0,1440.00,0.00
2000134000,1,6,6,12576,720,100608.00,5760.00
2000135000,1,6,2,180,0,1440.00,0.00
2000135000,1,6,3,180,0,1440.00,0.00
2000135000,1,6,4,180,0,1440.00,0.00
2000135000,1,6,5,180,0,1440.00,0.00
2000135000,1,6,6,12576,720,100608.00,5760.00
2000136000,1,6,2,180,0,1440.00,0.00
2000136000,1,6,3,180,0,1440.00,0.00
2000136000,1,6,4,180,0,1440.00,0.00
2000136000,1,6,5,180,0,1440.00,0.00
2000136000,1,6,6,12576,720,100608.00,5760.00
2000137000,1,6,2,180,0,1440.00,0.00
2000137000,1,6,3,180,0,1440.00,0.00
2000137000,1,6,4,180,0,1440.00,0.00
2000137000,1,6,5,180,0,1440.00,0.00
2000137000,1,6,6,12576,720,100608.00,5760.00
2000138000,1,6,2,180,0,1440.00,0.00
2000138000,1,6,3,180,0,1440.00,0.00
2000138000,1,6,4,180,0,1440.00,0.00
2000138000,1,6,5,180,0,1440.00,0.00
2000138000,1,6,6,12576,720,100608.00,5760.00
2000139000,1,6,2,180,0,1440.00,0.00
2000139000,1,6,3,180,0,1440.00,0.00
2000139000,1,6,4,180,0,1440.00,0.00
2000139000,1,6,5,180,0,1440.00,0.00
2000139000,1,6,6,12576,720,100608.00,5760.00
2000140000,1,6,2,180,0,1440.00,0.00
2000140000,1,6,3,180,0,1440.00,0.00
2000140000,1,6,4,180,0,1440.00,0.00
2000140000,1,6,5,180,0,1440.00,0.00
2000140000,1,6,6,12576,720,100608.00,5760.00
2000141000,1,6,2,180,0,1440.00,0.00
2000141000,1,6,3,180,0,1440.00,0.00
2000141000,1,6,4,180,0,1440.00,0.00
2000141000,1,6,5,180,0,1440.00,0.00
2000141000,1,6,6,12576,720,100608.00,5760.00
2000142000,1,6,2,180,0,1440.00,0.00
2000142000,1,6,3,180,0,1440.00,0.00
2000142000,1,6,4,180,0,1440.00,0.00
2000142000,1,6,5,180,0,1440.00,0.00
2000142000,1,6,6,12576,720,100608.00,5760.00
2000143000,1,6,2,180,0,1440.00,0.00
2000143000,1,6,3,180,0,1440.00,0.00
2000143000,1,6,4,180,0,1440.00,0.00
2000143000,1,6,5,180,0,1440.00,0.00
2000143000,1,6,6,13624,720,108992.00,5760.00
2000144000,1,6,2,180,0,1440.00,0.00
2000144000,1,6,3,180,0,1440.00,0.00
2000144000,1,6,4,180,0,1440.00,0.00
2000144000,1,6,5,180,0,1440.00,0.00
2000144000,1,6,6,12576,720,100608.00,5760.00
2000145000,1,6,2,180,0,1440.00,0.00
2000145000,1,6,3,180,0,1440.00,0.00
2000145000,1,6,4,180,0,1440.00,0.00
2000145000,1,6,5,180,0,1440.00,0.00
2000145000,1,6,6,12576,720,100608.00,5760.00
2000146000,1,6,2,240,0,1920.00,0.00
2000146000,1,6,3,180,0,1440.00,0.00
2000146000,1,6,4,180,0,1440.00,0.00
2000146000,1,6,5,180,0,1440.00,0.00
2000146000,1,6,6,12576,780,100608.00,6240.00
2000147000,1,6,2,180,0,1440.00,0.00
2000147000,1,6,3,180,0,1440.00,0.00
2000147000,1,6,4,180,0,1440.00,0.00
2000147000,1,6,5,180,0,1440.00,0.00
2000147000,1,6,6,12576,720,100608.00,5760.00
2000148000,1,6,2,180,0,1440.00,0.00
2000148000,1,6,3,180,0,1440.00,0.00
2000148000,1,6,4,180,0,1440.00,0.00
2000148000,1,6,5,180,0,1440.00,0.00
2000148000,1,6,6,12576,720,100608.00,5760.00
2000149000,1,6,1,0,1048,0.00,8384.00
2000149000,1,6,2,180,0,1440.00,0.00
2000149000,1,6,3,180,0,1440.00,0.00
2000149000,1,6,4,180,0,1440.00,0.00
2000149000,1,6,5,180,0,1440.00,0.00
2000149000,1,6,6,12576,720,100608.00,5760.00
2000150000,1,6,2,180,0,1440.00,0.00
2000150000,1,6,3,180,0,1440.00,0.00
2000150000,1,6,4,180,0,1440.00,0.00
2000150000,1,6,5,180,0,1440.00,0.00
2000150000,1,6,6,12576,720,100608.00,5760.00
2000151000,1,6,2,180,0,1440.00,0.00
2000151000,1,6,3,180,0,1440.00,0.00
2000151000,1,6,4,180,0,1440.00,0.00
2000151000,1,6,5,180,0,1440.00,0.00
2000151000,1,6,6,12576,720,100608.00,5760.00
2000152000,1,6,2,180,0,1440.00,0.00
2000152000,1,6,3,180,0,1440.00,0.00
2000152000,1,6,4,180,0,1440.00,0.00
2000152000,1,6,5,180,0,1440.00,0.00
2000152000,1,6,6,12576,720,100608.00,5760.00
2000153000,1,6,2,180,0,1440.00,0.00
2000153000,1,6,3,180,0,1440.00,0.00
2000153000,1,6,4,180,0,1440.00,0.00
2000153000,1,6,5,180,0,1440.00,0.00
2000153000,1,6,6,12576,720,100608.00,5760.00
2000154000,1,6,2,180,0,1440.00,0.00
2000154000,1,6,3,180,0,1440.00,0.00
2000154000,1,6,4,180,0,1440.00,0.00
2000154000,1,6,5,180,0,1440.00,0.00
2000154000,1,6,6,12576,720,100608.00,5760.00
2000155000,1,6,2,180,0,1440.00,0.00
2000155000,1,6,3,180,0,1440.00,0.00
2000155000,1,6,4,180,0,1440.00,0.00
2000155000,1,6,5,180,0,1440.00,0.00
2000155000,1,6,6,12576,720,100608.00,5760.00
2000156000,1,6,2,180,0,1440.00,0.00
2000156000,1,6,3,180,0,1440.00,0.00
2000156000,1,6,4,180,0,1440.00,0.00
2000156000,1,6,5,180,0,1440.00,0.00
2000156000,1,6,6,12576,720,100608.00,5760.00
2000157000,1,6,2,60,0,480.00,0.00
2000157000,1,6,3,240,0,1920.00,0.00
2000157000,1,6,4,240,0,1920.00,0.00
2000157000,1,6,5,180,0,1440.00,0.00
2000157000,1,6,6,12576,720,100608.00,5760.00
2000158000,1,6,2,120,0,960.00,0.00
2000158000,1,6,3,180,0,1440.00,0.00
2000158000,1,6,4,180,0,1440.00,0.00
2000158000,1,6,5,240,0,1920.00,0.00
2000158000,1,6,6,12576,720,100608.00,5760.00
2000159000,1,6,2,120,0,960.00,0.00
2000159000,1,6,3,240,0,1920.00,0.00
2000159000,1,6,4,180,0,1440.00,0.00
2000159000,1,6,5,180,0,1440.00,0.00
2000159000,1,6,6,12576,720,100608.00,5760.00
2000160000,1,6,2,60,0,480.00,0.00
2000160000,1,6,3,180,0,1440.00,0.00
2000160000,1,6,4,240,0,1920.00,0.00
2000160000,1,6,5,240,0,1920.00,0.00
2000160000,1,6,6,12576,720,100608.00,5760.00
2000161000,1,6,2,120,0,960.00,0.00
2000161000,1,6,3,240,0,1920.00,0.00
2000161000,1,6,4,180,0,1440.00,0.00
2000161000,1,6,5,180,0,1440.00,0.00
2000161000,1,6,6,11528,720,92224.00,5760.00
2000162000,1,6,2,120,0,960.00,0.00
2000162000,1,6,3,180,0,1440.00,0.00
2000162000,1,6,4,240,0,1920.00,0.00
2000162000,1,6,5,180,0,1440.00,0.00
2000162000,1,6,6,0,720,0.00,5760.00
2000163000,1,6,1,60,0,480.00,0.00
2000163000,1,6,2,600,0,4800.00,0.00
2000163000,1,6,5,60,0,480.00,0.00
2000163000,1,6,6,0,720,0.00,5760.00
2000202000,1,6,2,0,12576,0.00,100608.00
2000202000,1,6,3,0,12576,0.00,100608.00
2000202000,1,6,4,0,12576,0.00,100608.00
2000202000,1,6,5,0,12576,0.00,100608.00
2000202000,1,6,6,12576,0,100608.00,0.00
2000203000,1,6,2,0,12576,0.00,100608.00
2000203000,1,6,3,0,12576,0.00,100608.00
2000203000,1,6,4,0,12576,0.00,100608.00
2000203000,1,6,5,0,12576,0.00,100608.00
2000203000,1,6,6,12576,0,100608.00,0.00
2000204000,1,6,2,180,12576,1440.00,100608.00
2000204000,1,6,3,180,12576,1440.00,100608.00
2000204000,1,6,4,180,12576,1440.00,100608.00
2000204000,1,6,5,120,12576,960.00,100608.00
2000204000,1,6,6,12576,660,100608.00,5280.00
2000205000,1,6,2,180,12576,1440.00,100608.00
2000205000,1,6,3,180,12576,1440.00,100608.00
2000205000,1,6,4,180,12576,1440.00,100608.00
2000205000,1,6,5,180,12576,1440.00,100608.00
2000205000,1,6,6,12576,720,100608.00,5760.00
2000206000,1,6,2,180,12576,1440.00,100608.00
2000206000,1,6,3,180,12576,1440.00,100608.00
2000206000,1,6,4,180,12576,1440.00,100608.00
2000206000,1,6,5,180,12576,1440.00,100608.00
2000206000,1,6,6,12576,720,100608.00,5760.00
2000207000,1,6,2,180,12576,1440.00,100608.00
2000207000,1,6,3,180,12576,1440.00,100608.00
2000207000,1,6,4,180,12576,1440.00,100608.00
2000207000,1,6,5,180,12576,1440.00,100608.00
2000207000,1,6,6,12576,720,100608.00,5760.00
2000208000,1,6,2,180,12576,1440.00,100608.00
2000208000,1,6,3,180,12576,1440.00,100608.00
2000208000,1,6,4,180,12576,1440.00,100608.00
2000208000,1,6,5,180,12576,1440.00,100608.00
2000208000,1,6,6,12576,720,100608.00,5760.00
2000209000,1,6,2,180,12576,1440.00,100608.00
2000209000,1,6,3,180,12576,1440.00,100608.00
2000209000,1,6,4,180,12576,1440.00,100608.00
2000209000,1,6,5,180,12576,1440.00,100608.00
2000209000,1,6,6,12576,720,100608.00,5760.00
2000210000,1,6,2,180,12576,1440.00,100608.00
2000210000,1,6,3,180,12576,1440.00,100608.00
2000210000,1,6,4,180,12576,1440.00,100608.00
2000210000,1,6,5,180,12576,1440.00,100608.00
2000210000,1,6,6,12576,720,100608.00,5760.00
2000211000,1,6,2,180,12576,1440.00,100608.00
2000211000,1,6,3,180,12576,1440.00,100608.00
2000211000,1,6,4,180,12576,1440.00,100608.00
2000211000,1,6,5,180,12576,1440.00,100608.00
2000211000,1,6,6,12576,720,100608.00,5760.00
2000212000,1,6,2,180,12576,1440.00,100608.00
2000212000,1,6,3,180,12576,1440.00,100608.00
2000212000,1,6,4,180,12576,1440.00,100608.00
2000212000,1,6,5,180,12576,1440.00,100608.00
2000212000,1,6,6,12576,720,100608.00,5760.00
2000213000,1,6,2,180,12576,1440.00,100608.00
2000213000,1,6,3,180,12576,1440.00,100608.00
2000213000,1,6,4,180,12576,1440.00,100608.00
2000213000,1,6,5,180,12576,1440.00,100608.00
2000213000,1,6,6,12576,720,100608.00,5760.00
2000214000,1,6,2,180,12576,1440.00,100608.00
2000214000,1,6,3,180,12576,1440.00,100608.00
2000214000,1,6,4,180,12576,1440.00,100608.00
2000214000,1,6,5,180,12576,1440.00,100608.00
2000214000,1,6,6,12576,720,100608.00,5760.00
2000215000,1,6,2,180,12576,1440.00,100608.00
2000215000,1,6,3,180,12576,1440.00,100608.00
2000215000,1,6,4,180,12576,1440.00,100608.00
2000215000,1,6,5,180,12576,1440.00,100608.00
2000215000,1,6,6,12576,720,100608.00,5760.00
2000216000,1,6,2,180,12576,1440.00,100608.00
2000216000,1,6,3,180,12576,1440.00,100608.00
2000216000,1,6,4,180,12576,1440.00,100608.00
2000216000,1,6,5,180,12576,1440.00,100608.00
2000216000,1,6,6,12576,720,100608.00,5760.00
2000217000,1,6,2,180,0,1440.00,0.00
2000217000,1,6,3,180,0,1440.00,0.00
2000217000,1,6,4,180,0,1440.00,0.00
2000217000,1,6,5,180,0,1440.00,0.00
2000217000,1,6,6,12576,720,100608.00,5760.00
2000218000,1,6,2,180,0,1440.00,0.00
2000218000,1,6,3,180,0,1440.00,0.00
2000218000,1,6,4,180,0,1440.00,0.00
2000218000,1,6,5,180,0,1440.00,0.00
2000218000,1,6,6,12576,720,100608.00,5760.00
2000219000,1,6,2,180,0,1440.00,0.00
2000219000,1,6,3,180,0,1440.00,0.00
2000219000,1,6,4,180,0,1440.00,0.00
2000219000,1,6,5,180,0,1440.00,0.00
2000219000,1,6,6,12576,720,100608.00,5760.00
2000220000,1,6,2,180,0,1440.00,0.00
2000220000,1,6,3,180,0,1440.00,0.00
2000220000,1,6,4,180,0,1440.00,0.00
2000220000,1,6,5,180,0,1440.00,0.00
2000220000,1,6,6,12576,720,100608.00,5760.00
2000221000,1,6,2,180,0,1440.00,0.00
2000221000,1,6,3,180,0,1440.00,0.00
2000221000,1,6,4,180,0,1440.00,0.00
2000221000,1,6,5,180,0,1440.00,0.00
2000221000,1,6,6,12576,720,100608.00,5760.00
2000222000,1,6,2,180,0,1440.00,0.00
2000222000,1,6,3,180,0,1440.00,0.00
2000222000,1,6,4,180,0,1440.00,0.00
2000222000,1,6,5,180,0,1440.00,0.00
2000222000,1,6,6,13624,720,108992.00,5760.00
2000223000,1,6,2,180,0,1440.00,0.00
2000223000,1,6,3,180,0,1440.00,0.00
2000223000,1,6,4,180,0,1440.00,0.00
2000223000,1,6,5,180,0,1440.00,0.00
2000223000,1,6,6,12576,720,100608.00,5760.00
2000224000,1,6,2,180,0,1440.00,0.00
2000224000,1,6,3,180,0,1440.00,0.00
2000224000,1,6,4,180,0,1440.00,0.00
2000224000,1,6,5,180,0,1440.00,0.00
2000224000,1,6,6,12576,720,100608.00,5760.00
2000225000,1,6,2,180,0,1440.00,0.00
2000225000,1,6,3,180,0,1440.00,0.00
2000225000,1,6,4,180,0,1440.00,0.00
2000225000,1,6,5,240,0,1920.00,0.00
2000225000,1,6,6,12576,780,100608.00,6240.00
2000226000,1,6,2,180,0,1440.00,0.00
2000226000,1,6,3,180,0,1440.00,0.00
2000226000,1,6,4,180,0,1440.00,0.00
2000226000,1,6,5,180,0,1440.00,0.00
2000226000,1,6,6,12576,720,100608.00,5760.00
2000227000,1,6,2,180,0,1440.00,0.00
2000227000,1,6,3,180,0,1440.00,0.00
2000227000,1,6,4,180,0,1440.00,0.00
2000227000,1,6,5,180,0,1440.00,0.00
2000227000,1,6,6,12576,720,100608.00,5760.00
2000228000,1,6,2,180,0,1440.00,0.00
2000228000,1,6,3,180,0,1440.00,0.00
2000228000,1,6,4,180,0,1440.00,0.00
2000228000,1,6,5,180,0,1440.00,0.00
2000228000,1,6,6,12576,720,100608.00,5760.00
2000229000,1,6,2,180,0,1440.00,0.00
2000229000,1,6,3,180,0,1440.00,0.00
2000229000,1,6,4,180,0,1440.00,0.00
2000229000,1,6,5,180,0,1440.00,0.00
2000229000,1,6,6,12576,720,100608.00,5760.00
2000230000,1,6,2,180,0,1440.00,0.00
2000230000,1,6,3,180,0,1440.00,0.00
2000230000,1,6,4,180,0,1440.00,0.00
2000230000,1,6,5,180,0,1440.00,0.00
2000230000,1,6,6,12576,720,100608.00,5760.00
2000231000,1,6,2,180,0,1440.00,0.00
2000231000,1,6,3,180,0,1440.00,0.00
2000231000,1,6,4,180,0,1440.00,0.00
2000231000,1,6,5,180,0,1440.00,0.00
2000231000,1,6,6,12576,720,100608.00,5760.00
2000232000,1,6,2,180,0,1440.00,0.00
2000232000,1,6,3,180,0,1440.00,0.00
2000232000,1,6,4,180,0,1440.00,0.00
2000232000,1,6,5,180,0,1440.00,0.00
2000232000,1,6,6,12576,720,100608.00,5760.00
2000233000,1,6,1,0,1048,0.00,8384.00
2000233000,1,6,2,180,0,1440.00,0.00
2000233000,1,6,3,180,0,1440.00,0.00
2000233000,1,6,4,180,0,1440.00,0.00
2000233000,1,6,5,180,0,1440.00,0.00
2000233000,1,6,6,12576,720,100608.00,5760.00
2000234000,1,6,2,180,0,1440.00,0.00
2000234000,1,6,3,180,0,1440.00,0.00
2000234000,1,6,4,180,0,1440.00,0.00
2000234000,1,6,5,180,0,1440.00,0.00
2000234000,1,6,6,12576,720,100608.00,5760.00
2000235000,1,6,2,180,0,1440.00,0.00
2000235000,1,6,3,180,0,1440.00,0.00
2000235000,1,6,4,180,0,1440.00,0.00
2000235000,1,6,5,180,0,1440.00,0.00
2000235000,1,6,6,12576,720,100608.00,5760.00
2000236000,1,6,2,180,0,1440.00,0.00
2000236000,1,6,3,180,0,1440.00,0.00
2000236000,1,6,4,180,0,1440.00,0.00
2000236000,1,6,5,180,0,1440.00,0.00
2000236000,1,6,6,12576,720,100608.00,5760.00
2000237000,1,6,2,180,0,1440.00,0.00
2000237000,1,6,3,180,0,1440.00,0.00
2000237000,1,6,4,180,0,1440.00,0.00
2000237000,1,6,5,180,0,1440.00,0.00
2000237000,1,6,6,12576,720,100608.00,5760.00
2000238000,1,6,2,180,0,1440.00,0.00
2000238000,1,6,3,180,0,1440.00,0.00
2000238000,1,6,4,180,0,1440.00,0.00
2000238000,1,6,5,180,0,1440.00,0.00
2000238000,1,6,6,12576,720,100608.00,5760.00
2000239000,1,6,2,180,0,1440.00,0.00
2000239000,1,6,3,180,0,1440.00,0.00
2000239000,1,6,4,180,0,1440.00,0.00
2000239000,1,6,5,180,0,1440.00,0.00
2000239000,1,6,6,12576,720,100608.00,5760.00
2000240000,1,6,2,180,0,1440.00,0.00
2000240000,1,6,3,180,0,1440.00,0.00
2000240000,1,6,4,180,0,1440.00,0.00
2000240000,1,6,5,180,0,1440.00,0.00
2000240000,1,6,6,12576,720,100608.00,5760.00
2000241000,1,6,2,180,0,1440.00,0.00
2000241000,1,6,3,180,0,1440.00,0.00
2000241000,1,6,4,180,0,1440.00,0.00
2000241000,1,6,5,180,0,1440.00,0.00
2000241000,1,6,6,12576,720,100608.00,5760.00
2000242000,1,6,2,180,0,1440.00,0.00
2000242000,1,6,3,180,0,1440.00,0.00
2000242000,1,6,4,180,0,1440.00,0.00
2000242000,1,6,5,180,0,1440.00,0.00
2000242000,1,6,6,12576,720,100608.00,5760.00
2000243000,1,6,2,180,0,1440.00,0.00
2000243000,1,6,3,180,0,1440.00,0.00
2000243000,1,6,4,180,0,1440.00,0.00
2000243000,1,6,5,180,0,1440.00,0.00
2000243000,1,6,6,13624,720,108992.00,5760.00
2000244000,1,6,2,180,0,1440.00,0.00
2000244000,1,6,3,180,0,1440.00,0.00
2000244000,1,6,4,180,0,1440.00,0.00
2000244000,1,6,5,180,0,1440.00,0.00
2000244000,1,6,6,12576,720,100608.00,5760.00
2000245000,1,6,2,180,0,1440.00,0.00
2000245000,1,6,3,180,0,1440.00,0.00
2000245000,1,6,4,180,0,1440.00,0.00
2000245000,1,6,5,180,0,1440.00,0.00
2000245000,1,6,6,12576,720,100608.00,5760.00
2000246000,1,6,2,240,0,1920.00,0.00
2000246000,1,6,3,180,0,1440.00,0.00
2000246000,1,6,4,180,0,1440.00,0.00
2000246000,1,6,5,180,0,1440.00,0.00
2000246000,1,6,6,12576,780,100608.00,6240.00
2000247000,1,6,2,180,0,1440.00,0.00
2000247000,1,6,3,180,0,1440.00,0.00
2000247000,1,6,4,180,0,1440.00,0.00
2000247000,1,6,5,180,0,1440.00,0.00
2000247000,1,6,6,12576,720,100608.00,5760.00
2000248000,1,6,2,180,0,1440.00,0.00
2000248000,1,6,3,180,0,1440.00,0.00
2000248000,1,6,4,180,0,1440.00,0.00
2000248000,1,6,5,180,0,1440.00,0.00
2000248000,1,6,6,12576,720,100608.00,5760.00
2000249000,1,6,2,180,0,1440.00,0.00
2000249000,1,6,3,180,0,1440.00,0.00
2000249000,1,6,4,180,0,1440.00,0.00
2000249000,1,6,5,180,0,1440.00,0.00
2000249000,1,6,6,12576,720,100608.00,5760.00
2000250000,1,6,2,180,0,1440.00,0.00
2000250000,1,6,3,180,0,1440.00,0.00
2000250000,1,6,4,180,0,1440.00,0.00
2000250000,1,6,5,180,0,1440.00,0.00
2000250000,1,6,6,12576,720,100608.00,5760.00
2000251000,1,6,2,180,0,1440.00,0.00
2000251000,1,6,3,180,0,1440.00,0.00
2000251000,1,6,4,180,0,1440.00,0.00
2000251000,1,6,5,180,0,1440.00,0.00
2000251000,1,6,6,12576,720,100608.00,5760.00
2000252000,1,6,2,180,0,1440.00,0.00
2000252000,1,6,3,180,0,1440.00,0.00
2000252000,1,6,4,180,0,1440.00,0.00
2000252000,1,6,5,180,0,1440.00,0.00
2000252000,1,6,6,12576,720,100608.00,5760.00
2000253000,1,6,2,180,0,1440.00,0.00
2000253000,1,6,3,180,0,1440.00,0.00
2000253000,1,6,4,180,0,1440.00,0.00
2000253000,1,6,5,180,0,1440.00,0.00
2000253000,1,6,6,12576,720,100608.00,5760.00
2000254000,1,6,2,180,0,1440.00,0.00
2000254000,1,6,3,180,0,1440.00,0.00
2000254000,1,6,4,180,0,1440.00,0.00
2000254000,1,6,5,180,0,1440.00,0.00
2000254000,1,6,6,12576,720,100608.00,5760.00
2000255000,1,6,2,180,0,1440.00,0.00
2000255000,1,6,3,180,0,1440.00,0.00
2000255000,1,6,4,180,0,1440.00,0.00
2000255000,1,6,5,180,0,1440.00,0.00
2000255000,1,6,6,12576,720,100608.00,5760.00
2000256000,1,6,2,180,0,1440.00,0.00
2000256000,1,6,3,180,0,1440.00,0.00
2000256000,1,6,4,180,0,1440.00,0.00
2000256000,1,6,5,180,0,1440.00,0.00
2000256000,1,6,6,12576,720,100608.00,5760.00
2000257000,1,6,2,180,0,1440.00,0.00
2000257000,1,6,3,180,0,1440.00,0.00
2000257000,1,6,4,180,0,1440.00,0.00
2000257000,1,6,5,180,0,1440.00,0.00
2000257000,1,6,6,12576,720,100608.00,5760.00
2000258000,1,6,2,180,0,1440.00,0.00
2000258000,1,6,3,180,0,1440.00,0.00
2000258000,1,6,4,180,0,1440.00,0.00
2000258000,1,6,5,180,0,1440.00,0.00
2000258000,1,6,6,12576,720,100608.00,5760.00
2000259000,1,6,2,180,0,1440.00,0.00
2000259000,1,6,3,180,0,1440.00,0.00
2000259000,1,6,4,180,0,1440.00,0.00
2000259000,1,6,5,180,0,1440.00,0.00
2000259000,1,6,6,12576,720,100608.00,5760.00
2000260000,1,6,2,180,0,1440.00,0.00
2000260000,1,6,3,180,0,1440.00,0.00
2000260000,1,6,4,180,0,1440.00,0.00
2000260000,1,6,5,180,0,1440.00,0.00
2000260000,1,6,6,12576,720,100608.00,5760.00
2000261000,1,6,2,180,0,1440.00,0.00
2000261000,1,6,3,180,0,1440.00,0.00
2000261000,1,6,4,180,0,1440.00,0.00
2000261000,1,6,5,180,0,1440.00,0.00
2000261000,1,6,6,11528,720,92224.00,5760.00
2000262000,1,6,2,180,0,1440.00,0.00
2000262000,1,6,3,180,0,1440.00,0.00
2000262000,1,6,4,180,0,1440.00,0.00
2000262000,1,6,5,180,0,1440.00,0.00
2000262000,1,6,6,0,720,0.00,5760.00
2000263000,1,6,1,60,0,480.00,0.00
2000263000,1,6,2,120,0,960.00,0.00
2000263000,1,6,3,180,0,1440.00,0.00
2000263000,1,6,4,180,0,1440.00,0.00
2000263000,1,6,5,180,0,1440.00,0.00
2000263000,1,6,6,0,720,0.00,5760.00
2000317000,1,6,1,0,1048,0.00,8384.00
2000317000,1,6,6,1048,0,8384.00,0.00
2000319000,1,6,1,60,0,480.00,0.00
2000319000,1,6,6,0,60,0.00,480.00
2000401000,1,6,1,0,4192,0.00,33536.00
2000401000,1,6,6,4192,0,33536.00,0.00
2000402000,1,6,1,0,6288,0.00,50304.00
2000402000,1,6,6,6288,0,50304.00,0.00
2000403000,1,6,1,180,6288,1440.00,50304.00
