# Link Utilization Monitoring Output
# Format: timestamp(ns),nodeType(0=host/1=switch),nodeId,portId,txUtilization%,rxUtilization%,linkBandwidthMbps
2000316000,1,2,2,100.61,5.76,50000
2000317000,1,2,1,3.22,0.00,100000
2000317000,1,2,2,100.61,5.76,50000
2000318000,1,2,1,2.88,0.00,100000
2000318000,1,2,2,100.61,5.76,50000
2000319000,1,2,1,3.22,0.00,100000
2000319000,1,2,2,100.61,5.76,50000
2000320000,1,2,1,2.88,0.00,100000
2000320000,1,2,2,100.61,5.76,50000
2000321000,1,2,1,3.22,0.00,100000
2000321000,1,2,2,100.61,5.76,50000
2000322000,1,2,1,2.88,0.00,100000
2000322000,1,2,2,100.61,5.76,50000
2000323000,1,2,1,3.22,0.00,100000
2000323000,1,2,2,100.61,5.76,50000
2000324000,1,2,1,2.88,0.00,100000
2000324000,1,2,2,100.61,5.76,50000
2000325000,1,2,1,3.22,0.00,100000
2000325000,1,2,2,100.61,5.76,50000
2000326000,1,2,1,2.88,0.00,100000
2000326000,1,2,2,100.61,5.76,50000
2000327000,1,2,1,3.22,0.00,100000
2000327000,1,2,2,100.61,5.76,50000
2000328000,1,2,1,2.88,0.00,100000
2000328000,1,2,2,100.61,5.76,50000
2000329000,1,2,1,3.22,0.00,100000
2000329000,1,2,2,100.61,5.76,50000
2000330000,1,2,1,2.88,0.00,100000
2000330000,1,2,2,100.61,5.76,50000
2000331000,1,2,1,3.22,0.00,100000
2000331000,1,2,2,100.61,5.76,50000
2000332000,1,2,1,2.88,0.00,100000
2000332000,1,2,2,100.61,5.76,50000
2000333000,1,2,1,3.22,0.00,100000
2000333000,1,2,2,100.61,5.76,50000
2000334000,1,2,1,2.88,0.00,100000
2000334000,1,2,2,100.61,5.76,50000
2000335000,1,2,1,2.88,0.00,100000
2000335000,1,2,2,100.61,5.76,50000
2000336000,1,2,1,2.88,0.00,100000
2000336000,1,2,2,0.00,5.76,50000
2000337000,1,2,1,2.88,0.00,100000
2000337000,1,2,2,0.00,5.76,50000
2000338000,1,2,1,0.48,0.00,100000
2000338000,1,2,2,0.00,0.96,50000
