timestamp_s,avg_tx_mbps,total_tx_mbps,avg_rx_mbps,total_rx_mbps
0.00137,2060.3076923076924,26784.0,2060.3076923076924,26784.0
0.00138,2060.3076923076924,26784.0,2060.3076923076924,26784.0
0.00139,2186.584615384615,28425.6,2186.584615384615,28425.6
0.0014,2128.984615384615,27676.8,2128.984615384615,27676.8
0.00141,2128.984615384615,27676.8,2128.984615384615,27676.8
0.00142,2262.6461538461535,29414.399999999998,2262.6461538461535,29414.399999999998
0.00143,2327.630769230769,30259.199999999997,2327.630769230769,30259.199999999997
0.00144,2201.353846153846,28617.6,2201.353846153846,28617.6
0.00145,2335.0153846153844,30355.199999999997,2335.0153846153844,30355.199999999997
0.00146,2396.3076923076924,31152.0,2396.3076923076924,31152.0
0.00147,2400.0,31200.0,2400.0,31200.0
0.00148,2468.6769230769232,32092.800000000003,2468.6769230769232,32092.800000000003
0.00149,2472.369230769231,32140.800000000003,2472.369230769231,32140.800000000003
0.0015,2472.369230769231,32140.800000000003,2472.369230769231,32140.800000000003
0.00151,2537.353846153846,32985.6,2537.353846153846,32985.6
0.00152,2602.3384615384616,33830.4,2602.3384615384616,33830.4
0.00153,2617.1076923076926,34022.4,2682.0923076923073,34867.2
0.00154,2739.6923076923076,35616.0,2674.707692307692,34771.2
0.00155,2678.3999999999996,34819.2,2678.3999999999996,34819.2
0.00156,2678.3999999999996,34819.2,2678.3999999999996,34819.2
0.00157,2938.3384615384616,38198.4,2938.3384615384616,38198.4
0.00158,2689.476923076923,34963.2,2689.476923076923,34963.2
0.00159,2873.3538461538465,37353.600000000006,2873.3538461538465,37353.600000000006
0.0016,2884.43076923077,37497.600000000006,2884.43076923077,37497.600000000006
0.00161,3014.3999999999996,39187.2,3014.3999999999996,39187.2
0.00162,2891.815384615385,37593.600000000006,2891.815384615385,37593.600000000006
0.00163,3010.707692307692,39139.2,3010.707692307692,39139.2
0.00164,3086.769230769231,40128.0,3086.769230769231,40128.0
0.00165,2960.492307692308,38486.4,2960.492307692308,38486.4
