timestamp_s,avg_tx_mbps,total_tx_mbps,avg_rx_mbps,total_rx_mbps
2.000104,17728.0,106368.0,84800.0,508800.0
2.000105,19125.333333333332,114752.0,84800.0,508800.0
2.000106,17728.0,106368.0,84800.0,508800.0
2.000107,17728.0,106368.0,84800.0,508800.0
2.000108,17808.0,106848.0,86277.33333333333,517664.0
2.000109,17728.0,106368.0,84800.0,508800.0
2.00011,18186.666666666668,109120.0,84800.0,508800.0
2.000111,18416.0,110496.0,84800.0,508800.0
2.000112,18416.0,110496.0,84800.0,508800.0
2.000113,17785.333333333332,106712.0,68032.0,408192.0
2.000114,17728.0,106368.0,68032.0,408192.0
2.000115,17728.0,106368.0,72224.0,433344.0
2.000116,17728.0,106368.0,84800.0,508800.0
2.000117,53184.0,106368.0,53184.0,106368.0
2.000118,53184.0,106368.0,53184.0,106368.0
2.000119,53184.0,106368.0,53184.0,106368.0
2.00012,53184.0,106368.0,53184.0,106368.0
2.000121,53184.0,106368.0,53184.0,106368.0
2.000122,53184.0,106368.0,53184.0,106368.0
2.000123,53184.0,106368.0,53184.0,106368.0
2.000124,53184.0,106368.0,53184.0,106368.0
2.000125,53184.0,106368.0,53184.0,106368.0
2.000126,57376.0,114752.0,53184.0,106368.0
2.000127,53184.0,106368.0,53184.0,106368.0
2.000128,53184.0,106368.0,53184.0,106368.0
2.000129,53424.0,106848.0,57616.0,115232.0
2.00013,53184.0,106368.0,53184.0,106368.0
2.000131,53184.0,106368.0,53184.0,106368.0
2.000132,53184.0,106368.0,53184.0,106368.0
2.000133,53184.0,106368.0,53184.0,106368.0
2.000134,53184.0,106368.0,53184.0,106368.0
2.000135,53184.0,106368.0,53184.0,106368.0
2.000136,53184.0,106368.0,53184.0,106368.0
2.000137,53184.0,106368.0,53184.0,106368.0
2.000138,53184.0,106368.0,53184.0,106368.0
2.000139,53184.0,106368.0,53184.0,106368.0
2.00014,53184.0,106368.0,53184.0,106368.0
2.000141,53184.0,106368.0,53184.0,106368.0
2.000142,53184.0,106368.0,53184.0,106368.0
2.000143,53184.0,106368.0,53184.0,106368.0
2.000144,53872.0,107744.0,53184.0,106368.0
2.000145,18416.0,110496.0,17728.0,106368.0
2.000146,18416.0,110496.0,17728.0,106368.0
2.000147,19125.333333333332,114752.0,960.0,5760.0
2.000148,17728.0,106368.0,960.0,5760.0
2.000149,17728.0,106368.0,960.0,5760.0
2.00015,17808.0,106848.0,1040.0,6240.0
2.000151,17728.0,106368.0,960.0,5760.0
2.000152,17728.0,106368.0,960.0,5760.0
2.000153,17728.0,106368.0,960.0,5760.0
2.000154,18301.333333333332,109808.0,17728.0,106368.0
2.000155,18416.0,110496.0,17728.0,106368.0
2.000156,17957.333333333332,107744.0,6549.333333333333,39296.0
2.000157,17728.0,106368.0,960.0,5760.0
2.000158,17728.0,106368.0,960.0,5760.0
2.000159,17728.0,106368.0,960.0,5760.0
2.00016,17728.0,106368.0,960.0,5760.0
2.000161,17728.0,106368.0,960.0,5760.0
2.000162,17728.0,106368.0,960.0,5760.0
2.000163,18129.333333333332,108776.0,12138.666666666666,72832.0
2.000164,18416.0,110496.0,17728.0,106368.0
2.000165,18129.333333333332,108776.0,10741.333333333334,64448.0
2.000166,17728.0,106368.0,960.0,5760.0
2.000167,17728.0,106368.0,960.0,5760.0
2.000168,19125.333333333332,114752.0,960.0,5760.0
2.000169,17728.0,106368.0,960.0,5760.0
2.00017,17808.0,106848.0,1040.0,6240.0
2.000171,17728.0,106368.0,960.0,5760.0
2.000172,17900.0,107400.0,7946.666666666667,47680.0
